,portfolio_return,equity
0,0.0,1.0
1,0.0,1.0
2,0.0,1.0
3,0.0,1.0
4,0.0,1.0
5,0.0,1.0
6,0.0,1.0
7,0.0,1.0
8,0.0,1.0
9,0.0,1.0
10,0.0,1.0
11,0.0,1.0
12,-0.021854102108175018,0.9781458978918249
13,0.0027801209983631336,0.9808652618420167
14,-0.004735499104804287,0.9762203752726302
15,0.024288812132192746,0.9999316085672457
16,0.003690744797676112,1.0036221009495971
17,0.0,1.0036221009495971
18,0.0,1.0036221009495971
19,0.0,1.0036221009495971
20,0.0,1.0036221009495971
21,0.0,1.0036221009495971
22,0.0,1.0036221009495971
23,0.0,1.0036221009495971
24,0.0,1.0036221009495971
25,0.0,1.0036221009495971
26,0.0,1.0036221009495971
27,-0.0019585062594901555,1.0016565007827247
28,-0.025172772209791108,0.9764420298560648
29,-0.09093789323198445,0.8876464487977918
30,1.3581328688642824,2.0931882668407287
31,0.0,2.0931882668407287
32,0.0,2.0931882668407287
33,0.0,2.0931882668407287
34,0.0,2.0931882668407287
35,0.0,2.0931882668407287
36,0.07519158331959332,2.2505784068104786
37,-0.00038021675142934264,2.249722699199804
38,0.00016878423872027855,2.2501024169329202
39,-0.19836902002813694,1.8037518055229944
40,-0.010271445311997925,1.7852246674961474
41,-0.010924221537547818,1.7657224777341243
42,0.03628057902863962,1.8297839116302024
43,0.0002661424503599833,1.8302708948040731
44,-0.00042357063379026274,1.829495645801153
45,0.0,1.829495645801153
46,0.0005174226758060643,1.830442268333579
47,0.0006199163246907362,1.831576989377123
48,0.0,1.831576989377123
49,0.0,1.831576989377123
50,0.0,1.831576989377123
51,-0.0004891662902150586,1.8306810436559862
52,-0.00022401894628545636,1.8302709364176015
53,-0.000489977468698011,1.8293741448971441
54,0.00010675285835451045,1.8295694358161116
55,-0.0012864439503082047,1.8272157972837373
56,-0.00022197897115065602,1.8268101938009862
57,-0.05528627513222881,1.7258126628121446
58,0.11851610326655315,1.9303492545767138
59,-0.18723896984865773,1.5689126487016456
60,0.08894833826304549,1.70846482168353
61,2.137721440809558,5.360686701865291
62,-0.574489297465002,2.281029564580721
63,0.13578837940081995,2.590766872520495
64,-0.01914964324884299,2.541154611170807
65,-0.07861432491625395,2.3413834569057883
66,-0.2635892070721918,1.7242200480480443
67,0.0,1.7242200480480443
68,0.0,1.7242200480480443
69,0.0,1.7242200480480443
70,0.0,1.7242200480480443
71,0.0,1.7242200480480443
72,0.0,1.7242200480480443
73,0.0,1.7242200480480443
74,0.0,1.7242200480480443
75,0.0,1.7242200480480443
76,0.0,1.7242200480480443
77,0.0,1.7242200480480443
78,0.0,1.7242200480480443
79,0.0,1.7242200480480443
80,0.0,1.7242200480480443
81,0.0,1.7242200480480443
82,-0.011934906681480777,1.7036416426762526
83,-0.011431281432942537,1.6841668355979398
84,0.11527985455165704,1.878317343446395
85,0.0,1.878317343446395
86,0.0,1.878317343446395
87,0.0,1.878317343446395
88,-0.07495667184430345,1.7375249267142197
89,0.0023631236361143144,1.7416309129368759
90,0.0,1.7416309129368759
91,0.0,1.7416309129368759
92,0.6449948021539139,2.8649737990517368
93,0.3983125795757417,4.006128903368946
94,0.23541572298293847,4.949234635518393
95,0.006172199063675048,4.979782296901647
96,0.0,4.979782296901647
97,0.0,4.979782296901647
98,0.0,4.979782296901647
99,0.0,4.979782296901647
100,0.0,4.979782296901647
101,0.0,4.979782296901647
102,0.0,4.979782296901647
103,0.16401727515706316,5.796552620114837
104,0.0008403555458702789,5.8014237852560795
105,0.0018515373301753952,5.812165337962648
106,-0.0013827040498976002,5.804128833411173
107,0.003591394221347152,5.824973748163441
108,-0.000301587069847495,5.823217011398794
109,0.0,5.823217011398794
110,0.0,5.823217011398794
111,-0.0012727530548268266,5.815805494158616
112,0.00025978479283895485,5.817316351984108
113,-0.0012746864640476206,5.80990109757315
