,return,equity
0,0.0,1.0
1,0.0,1.0
2,0.0,1.0
3,0.0,1.0
4,0.0,1.0
5,0.0,1.0
6,0.0,1.0
7,0.0,1.0
8,0.0,1.0
9,0.0,1.0
10,0.0,1.0
11,0.0,1.0
12,-0.00012472205969430588,0.9998752779403057
13,1.5866239454675798e-05,0.9998911422008904
14,-2.7025644847280052e-05,0.9998641194979954
15,0.00013861702767106263,1.0000027176903152
16,2.1063198601969412e-05,1.0000237809461605
17,0.0,1.0000237809461605
18,0.0,1.0000237809461605
19,0.0,1.0000237809461605
20,0.0,1.0000237809461605
21,0.0,1.0000237809461605
22,0.0,1.0000237809461605
23,0.0,1.0000237809461605
24,0.0,1.0000237809461605
25,0.0,1.0000237809461605
26,0.0,1.0000237809461605
27,-1.1177257862103088e-05,1.0000126034224925
28,-0.00014366181610574118,0.9998689397957563
29,-0.000518985465154904,0.9993500223489424
30,0.007750907719971076,1.0070958921521203
31,0.0,1.0070958921521203
32,0.0,1.0070958921521203
33,0.0,1.0070958921521203
34,0.0,1.0070958921521203
35,0.0,1.0070958921521203
36,0.00042912077086834974,1.007528057917699
37,-0.00023307258726174712,1.0072932307465012
38,0.00010346461343339896,1.0073974499512346
39,-0.0011320983417660215,1.0062569769686456
40,-5.8619466908713125e-05,1.0061979907210825
41,-6.234488170576408e-05,1.0061352594263784
42,0.00020705442488352328,1.006343584183874
43,0.00016314512512242589,1.0065077642338318
44,-0.0002596484850666571,1.0062464260176407
45,0.0,1.0062464260176407
46,0.00031717971737083424,1.0065655869746504
47,0.0003800082482907478,1.0069480902001464
48,0.0,1.0069480902001464
49,0.0,1.0069480902001464
50,0.0,1.0069480902001464
51,-0.0002998585739135736,1.006646148181814
52,-0.00013732344829658192,1.0065079120615312
53,-0.00030035582572334265,1.006205601546507
54,6.543942317306433e-05,1.006271447060666
55,-0.0007885891895567241,1.0054779122757542
56,-0.0001360729450485526,1.0053410939350496
57,-0.0004968983459733593,1.0048415416083343
58,0.0005905234253350127,1.0054349240774036
59,-0.0006827296830700006,1.0047484838103407
60,-0.0007933382373314532,1.003951378419233
61,0.002958985692159112,1.006922056183599
62,-0.0011011441399313654,1.0058132898620649
63,0.0002602704330746889,1.0060750733226096
64,-3.670480466439723e-05,1.0060381455335654
65,-0.0001506828823063792,1.0058865528060863
66,-0.0005052308406744188,1.005378347897389
67,0.0,1.005378347897389
68,0.0,1.005378347897389
69,0.0,1.005378347897389
70,0.0,1.005378347897389
71,0.0,1.005378347897389
72,0.0,1.005378347897389
73,0.0,1.005378347897389
74,0.0,1.005378347897389
75,0.0,1.005378347897389
76,0.0,1.005378347897389
77,0.0,1.005378347897389
78,0.0,1.005378347897389
79,0.0,1.005378347897389
80,0.0,1.005378347897389
81,0.0,1.005378347897389
82,-6.811289414708057e-05,1.0053098686684008
83,-6.52386887461527e-05,1.0052442835707853
84,0.0006579058169387922,1.0059056396323909
85,0.0,1.0059056396323909
86,0.0,1.0059056396323909
87,0.0,1.0059056396323909
88,-0.0004277801235656623,1.0054753331935735
89,1.3486422171434028e-05,1.0054888934583999
90,0.0,1.0054888934583999
91,0.0,1.0054888934583999
92,0.001236284557104809,1.006731963849723
93,0.0007634599370190934,1.0075005633714387
94,0.0004512297182110003,1.0079551775667464
95,1.1830474230670384e-05,1.0079671021545002
96,0.0,1.0079671021545002
97,0.0,1.0079671021545002
98,0.0,1.0079671021545002
99,0.0,1.0079671021545002
100,0.0,1.0079671021545002
101,0.0,1.0079671021545002
102,0.0,1.0079671021545002
103,0.10054246829675166,1.1093106025670378
104,0.0005151373277464393,1.109882049866485
105,0.0011349910132402005,1.11114175601884
106,-0.0008475965593715261,1.1101999560894644
107,0.0022015220000158836,1.112644085717212
108,-0.00018487265063887518,1.1124383882558677
109,0.0,1.1124383882558677
110,0.0,1.1124383882558677
111,-0.0007801966807580475,1.1115704675178026
112,0.00015924788576676967,1.1117474827646356
113,-0.000781381859179651,1.1108787834496148
