,portfolio_return,equity
0,0.0,1.0
1,0.0,1.0
2,0.0,1.0
3,0.0,1.0
4,0.0,1.0
5,0.0,1.0
6,0.0,1.0
7,0.0,1.0
8,0.0,1.0
9,0.0,1.0
10,0.0,1.0
11,0.0,1.0
12,-0.025892174350531868,0.9741078256494682
13,0.003293815378407424,0.9773163569858194
14,-0.005610496731984898,0.9718331267588352
15,0.028776755749612692,0.9997993312769566
16,0.00437269887876114,1.0041711526918176
17,0.0,1.0041711526918176
18,0.0,1.0041711526918176
19,0.0,1.0041711526918176
20,0.0,1.0041711526918176
21,0.0,1.0041711526918176
22,0.0,1.0041711526918176
23,0.0,1.0041711526918176
24,0.0,1.0041711526918176
25,0.0,1.0041711526918176
26,0.0,1.0041711526918176
27,-0.002320387508318537,1.0018410864928977
28,-0.029824048762832612,0.9719621290767243
29,-0.10774086141712544,0.8672420920251748
30,1.6090806594459799,2.2627045693603542
31,0.0,2.2627045693603542
32,0.0,2.2627045693603542
33,0.0,2.2627045693603542
34,0.0,2.2627045693603542
35,0.0,2.2627045693603542
36,0.08908504112256263,2.4642776989700317
37,-0.00450806099822163,2.4531685847865177
38,0.0020011996863079197,2.458077864988853
39,-0.23502247893274722,1.880374311749458
40,-0.012169342466406746,1.857491392784745
41,-0.012942734837329068,1.8334503742253108
42,0.04298429068821774,1.9122599380734329
43,0.0031555327216085016,1.9182941368802444
44,-0.005022088708621108,1.908660293555604
45,0.0,1.908660293555604
46,0.006134850649341434,1.920369639396896
47,0.007350072281122366,1.9344844950529363
48,0.0,1.9344844950529363
49,0.0,1.9344844950529363
50,0.0,1.9344844950529363
51,-0.005799827246625321,1.923264819170354
52,-0.002656093059592206,1.9181564488323977
53,-0.0058094450292923054,1.9070130243853234
54,0.0012657211850543074,1.9094267711704627
55,-0.015252794036509736,1.8803026779020018
56,-0.0026319059812797336,1.8753538980374151
57,-0.05698528907206589,1.7684863140453275
58,0.1136506762020494,1.9694759794906491
59,-0.17506761140764832,1.6246845240364824
60,0.06313406018405333,1.7272574545571018
61,1.9120872425570041,5.02992439802722
62,-0.5193361584979084,2.4177027836208596
63,0.12275218291768863,2.7144810779564925
64,-0.017311205283272284,2.6674901387784296
65,-0.07106705326812626,2.4779194749936613
66,-0.23828364919317102,1.887471780085345
67,0.0,1.887471780085345
68,0.0,1.887471780085345
69,0.0,1.887471780085345
70,0.0,1.887471780085345
71,0.0,1.887471780085345
72,0.0,1.887471780085345
73,0.0,1.887471780085345
74,0.0,1.887471780085345
75,0.0,1.887471780085345
76,0.0,1.887471780085345
77,0.0,1.887471780085345
78,0.0,1.887471780085345
79,0.0,1.887471780085345
80,0.0,1.887471780085345
81,0.0,1.887471780085345
82,-0.014140168428088008,1.8607826112116754
83,-0.013543486273042886,1.8355811274596132
84,0.13658058694797212,2.0862858752386675
85,0.0,2.0862858752386675
86,0.0,2.0862858752386675
87,0.0,2.0862858752386675
88,-0.08880672408876096,1.9010096611460678
89,0.0027997677001447936,1.9063320465930078
90,0.0,1.9063320465930078
91,0.0,1.9063320465930078
92,0.5830728688590383,3.0178625419979146
93,0.3600730698918895,4.104513572006845
94,0.2128149258192493,4.978015323357584
95,0.005579644678078033,5.005790880063947
96,0.0,5.005790880063947
97,0.0,5.005790880063947
98,0.0,5.005790880063947
99,0.0,5.005790880063947
100,0.0,5.005790880063947
101,0.0,5.005790880063947
102,0.0,5.005790880063947
103,1.9446799184689467,14.740451880579302
104,0.009963722131482841,14.887321647209887
105,0.02195285503212826,15.214140861147749
106,-0.01639410724539008,14.964718604223622
107,0.042581564745977095,15.601939738374698
108,-0.0035757838181416637,15.546150574726598
109,0.0,15.546150574726598
110,0.0,15.546150574726598
111,-0.015090467175006898,15.311551899780971
112,0.0030801528026468705,15.358713819277956
113,-0.01511339074865035,15.126591575930512
