trade_date,portfolio_return,equity
20260102,0.0,1.0
20260105,0.0,1.0
20260106,0.0,1.0
20260107,0.0,1.0
20260108,0.0,1.0
20260109,0.0,1.0
20260112,0.0,1.0
20260113,0.0,1.0
20260114,0.0,1.0
20260115,0.0,1.0
20260116,0.0,1.0
20260119,0.0,1.0
20260120,-0.030860608291676424,0.9691393917083235
20260121,0.003925863652932008,0.9729441008208559
20260122,-0.00668709161399417,0.9664379344833717
20260123,0.03429871030031135,0.9995855092214482
20260126,0.0052117734666856305,1.004795122456092
20260127,0.0,1.004795122456092
20260128,0.0,1.004795122456092
20260129,0.0,1.004795122456092
20260130,0.0,1.004795122456092
20260202,0.0,1.004795122456092
20260203,0.0,1.004795122456092
20260204,0.0,1.004795122456092
20260205,0.0,1.004795122456092
20260206,0.0,1.004795122456092
20260209,0.0,1.004795122456092
20260210,-0.002765645287632882,1.002016215560635
20260211,-0.035546967747138156,0.9663975774639916
20260212,-0.12841519125385473,0.8422974477266912
20260213,1.9178461904592703,2.4576943990828926
20260216,0.0,2.4576943990828926
20260217,0.0,2.4576943990828926
20260218,0.0,2.4576943990828926
20260219,0.0,2.4576943990828926
20260220,0.0,2.4576943990828926
20260223,0.10617951669535308,2.718651202562391
20260224,-0.004565510043795124,2.7062391731915163
20260225,0.002026702227650133,2.7117239141523775
20260226,-0.280120802675396,1.9521136346859467
20260227,-0.014504510356633204,1.9237991822543195
20260302,-0.015426308529767877,1.8941220625195492
20260303,0.05123252067076372,1.9911627102405316
20260304,0.003195745652002268,1.9975259598142117
20260305,-0.0050860883313434985,1.9873663663384449
20260306,0.0,1.9873663663384449
20260309,0.0062130308946131,1.9997139349714206
20260310,0.007443738856976875,2.0145992832920054
20260311,0.0,2.0145992832920054
20260312,0.0,2.0145992832920054
20260313,0.0,2.0145992832920054
20260316,-0.0058737380787860245,2.002766054768238
20260317,-0.0026899413174769488,1.997378731608277
20260318,-0.005883478426883018,1.9856271969305448
20260319,0.0012818510630821795,1.988172475263815
20260320,-0.015447169946700891,1.957460837155062
20260323,-0.002665446008072481,1.9522433309807088
20260324,-0.052883585765419454,1.8490017033518225
20260325,0.10468089247585421,2.0425568518480657
20260326,-0.16080327395899036,1.7141070228235282
20260327,0.05594087951475023,1.8099956772626864
20260330,1.747426560398891,4.972830197918683
20260331,-0.4751995116046856,2.609743716574693
20260401,0.1123198845611086,2.902869829554441
20260402,-0.01583998372016412,2.856888418712543
20260403,-0.06502730158800177,2.671112673905653
20260406,-0.21803271708922062,2.08872271996255
20260407,0.0,2.08872271996255
20260408,0.0,2.08872271996255
20260409,0.0,2.08872271996255
20260410,0.0,2.08872271996255
20260413,0.0,2.08872271996255
20260414,0.0,2.08872271996255
20260415,0.0,2.08872271996255
20260416,0.0,2.08872271996255
20260417,0.0,2.08872271996255
20260420,0.0,2.08872271996255
20260421,0.0,2.08872271996255
20260422,0.0,2.08872271996255
20260423,0.0,2.08872271996255
20260424,0.0,2.08872271996255
20260427,0.0,2.08872271996255
20260428,-0.016853516940287024,2.053520396218099
20260429,-0.016142337801285798,2.0203717763005162
20260430,0.16278895456928047,2.3492659856057574
20260501,0.0,2.3492659856057574
20260504,0.0,2.3492659856057574
20260505,0.0,2.3492659856057574
20260506,-0.10584779357141708,2.1006013645170074
20260507,0.00333701345943862,2.1076110995433157
20260508,0.0,2.1076110995433157
20260511,0.0,2.1076110995433157
20260512,0.5335194516652817,3.232062617695327
20260513,0.3294716613792545,4.296935658029189
20260514,0.1947284955162658,5.133671474047408
20260515,0.005105449298233378,5.159881173471945
20260518,0.0,5.159881173471945
20260519,0.0,5.159881173471945
20260520,0.0,5.159881173471945
20260521,0.0,5.159881173471945
20260522,0.0,5.159881173471945
20260525,0.0,5.159881173471945
20260526,0.0,5.159881173471945
20260527,1.9694621930002927,15.322072064998924
20260528,0.010090696084816438,15.476682437596484
20260529,0.022232614017134576,15.820769544497331
20260601,-0.016603027624827873,15.558096870704006
20260602,0.04312420830262981,16.229027480948737
20260603,-0.0036213522715433416,16.170256455415664
20260604,0.0,16.170256455415664
20260605,0.0,16.170256455415664
20260608,-0.015282774452305118,15.923130073171617
20260609,0.0031194051195082423,15.972800766640464
20260610,-0.015305990155408988,15.728321235351956
